BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
3883,24852,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3253,24928,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
4384,24980,4P M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P,2P,,,,
2497,24570,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
2164,27581,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
845,26519,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
2411,26898,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
2512,24519,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
4488,26751,LZ 30mins 7.30 to 7.30pm,,,,,,0,,,,,,30,,,,,,1,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,Loading Zone 30M 722,,,,,
2628,26035,1P MTR M-F 7:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,1P SUN 7:30-18:30,,,120,240,120,120,,,60,120,60,60,,,0,0,0,0,,,16:00:00,20:30:00,18:30:00,18:30:00,,,,,,,,,1,1,6,0,,,07:30:00,18:30:00,07:30:00,07:30:00,,,5,6,6,0,,,1P Meter,2P,1P Meter,1P,,
8288,26757,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 6:30PM-8:30PM,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P Meter,1P,,,
3271,24927,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1858,26884,2P DIS M-SAT 7:30-19:30,2P DIS SUN 7:30-18:30,,,,,0,0,,,,,120,120,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Disabled Only,2P Disabled Only,,,,
3059,24829,2P DIS ONLY 7.30 - 20.30,,,,,,0,,,,,,120,,,,,,1,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,2P Disabled Only,,,,,
4271,24909,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
3799,25849,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
1789,26877,LZ 15M M-SAT 7:30-19:30,2P SUN 7:30-18:30,,,,,0,240,,,,,15,120,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,Loading Zone 15M,2P,,,,
775,24441,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3984,23990,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3109,24709,1P M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P,2P,,,,
3140,26842,3P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,2P,,,,
5291,26856,1/2P MTR M-SAT 7.30 TO 18.30,2P MTR M-SAT 18.30 - 20.30,,,,,60,240,,,,,30,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1/2P Meter,2P,,,,
3988,24932,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3277,24925,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3870,24856,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3544,23921,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
3829,25863,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
4131,24732,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
4106,24458,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3987,24933,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
948,27161,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
3568,24064,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
2562,24424,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
3546,23598,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
3541,26583,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
6649,24743,2P MTR M-SAT 7:30-19:30,2P SUN 7:30-19:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
5794,24493,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
8067,25446,1/4P M-F 7:30-18:30,,,,,,30,,,,,,15,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,1/4P,,,,,
8068,25447,1/4P M-F 7:30-18:30,,,,,,30,,,,,,15,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,1/4P,,,,,
3262,24448,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3553,19997,LZ 15M M-SAT 7:30-18:30,,,,,,0,,,,,,15,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,Loading Zone 15M,,,,,
6411,24727,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
7948,25318,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
1470,26657,2P DIS ONLY 7.30 - 20.30,P DIS AOT 20:30 TO 23:59,,,,,0,0,,,,,120,"1,440",,,,,1,1,,,,,20:30:00,23:59:59,,,,,,,,,,,1,1,,,,,07:30:00,20:30:00,,,,,0,0,,,,,2P Disabled Only,Disabled Only,,,,
7952,25322,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
4364,24750,4P TKT A M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,2P,,,,
4025,25788,4P MTR RPA M-F 7:30-18:30,4P MTR RPA SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,Residents Permit Accepted,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
8254,25633,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
5798,24491,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
7928,25298,2P M-SAT 7:30AM-10PM,2P DIS SUN 7:30AM-10PM,,,,,240,0,,,,,120,120,,,,,0,0,,,,,22:00:00,22:00:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P,2P Disabled Only,,,,
3558,25749,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
4011,24706,2P MTR RPA M-F 7:30-18:30,2P MTR RPA SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,Residents Permit Accepted,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
3124,24710,1P M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P,2P,,,,
4057,24866,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3400,24888,2P RPA M-F 7:30-18:30,2P RPA SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,Residents Permit Accepted,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P,2P,,,,
1149,23907,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
1867,26882,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
3758,24973,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
6154,24474,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
7929,25299,2P M-SUN 7:30-22:00,,,,,,240,,,,,,120,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,2P,,,,,
7940,25310,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
6018,24711,1P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,1P Meter,2P,,,,
797,23458,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
7938,25308,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
7931,25301,2P M-SUN 7:30-22:00,,,,,,240,,,,,,120,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,2P,,,,,
8195,25574,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
4563,21582,1P TKT A M-F 7:30-18:30,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
2192,26906,LZ 30M 722 M-SAT 7:30-19:30,2P SUN 7:30-18:30,,,,,0,240,,,,,30,120,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,Loading Zone 30M 722,2P,,,,
4245,24429,4P DIS ONLY M-SUN,,,,,,0,,,,,,240,,,,,,0,,,,,,23:59:00,,,,,,Disabled Logo,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,4P Disabled Only,,,,,
8272,25651,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
6912,27119,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
4380,23922,4P M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P,2P,,,,
7935,25305,2P M-SUN 7:30-22:00,,,,,,240,,,,,,120,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,2P,,,,,
6071,25923,2P MTR M-SAT 7:30-19:30,2P SUN 7:30-19:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
5352,27156,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
1987,23669,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
1315,26840,1P MTR M-F 9:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
5806,24759,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
1685,26872,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
3570,24542,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
5353,27352,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
3873,24848,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
947,27288,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
6010,24418,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
6437,24744,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3010,24963,1/2P M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,60,240,,,,,30,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,1/2P,2P,,,,
6588,24549,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3350,26427,1/2P RPA M-F 7:30-18:30,1/2P RPA SAT 7:30-12:30,,,,,60,60,,,,,30,30,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,Residents Permit Accepted,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1/2P,1/2P,,,,
3562,25168,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
6309,24464,1/4P M-F 7:30-9:30,2P MTR M-F 9:30-16:00,1/4P M-F 16:00-18:30,1P SAT-SUN 7:30-18:30,,,30,240,30,120,,,15,120,15,60,,,0,0,0,0,,,09:30:00,16:00:00,18:30:00,18:30:00,,,,,,,,,1,1,1,6,,,07:30:00,09:30:00,16:00:00,07:30:00,,,5,5,5,0,,,1/4P,2P Meter,1/4P,1P,,
7937,25307,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
3556,24883,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
8264,25641,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
7939,25309,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
4564,21583,2P TKT A M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
2251,23920,LZ 15M M-SUN 7:30-19:30,,,,,,0,,,,,,15,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,Loading Zone 15M,,,,,
7933,25303,2P M-SUN 7:30-22:00,,,,,,240,,,,,,120,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,2P,,,,,
2644,24881,1P MTR M-F 7:30-18:30,1P MTR SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Meter,1P Meter,,,,
3842,25870,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
4265,19767,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
8180,25559,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
6455,24879,P/10 M-SAT 7.30 - 18.30,,,,,,20,,,,,,10,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,P/ 10 Min,,,,,
4402,24446,4P M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P,2P,,,,
2686,24717,1P MTR M-F 7:30-18:30,1P MTR SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Meter,1P Meter,,,,
